system:index,total_evaporation_sum
200905,-0.05568371581488353
200906,-0.04307622080803046
200907,-0.04707230629153112
200908,-0.05942315139696206
200909,-0.06928113391178296
200910,-0.08880391516371325
200911,-0.11973118207406722
200912,-0.10094779811739601
201001,-0.13537093444096218
201002,-0.1011617012985297
201003,-0.09345081676745436
201004,-0.07020830949171032
201005,-0.04986701249097123
201006,-0.039099202362228566
201007,-0.03998943552800036
201008,-0.06038134281590479
201009,-0.07479718357923684
201010,-0.09253795868056061
201011,-0.10854095656047598
201012,-0.12147769567681672
201101,-0.1278540845187666
201102,-0.10077756284898066
201103,-0.0905611405037402
201104,-0.0724710819676654
201105,-0.05148475306893383
201106,-0.046780373616615994
201107,-0.04556525553220049
201108,-0.0586353049937059
201109,-0.08810432343291726
201110,-0.09793141806112336
201111,-0.1128120851127484
201112,-0.11217436930159788
201201,-0.12506799363271065
201202,-0.10333093525647036
201203,-0.09611814529442961
201204,-0.06847938051671756
201205,-0.05503706585192564
201206,-0.04258662654970204
201207,-0.0418097541622072
201208,-0.06321054364373346
201209,-0.07197225041558337
201210,-0.07425920085626601
201211,-0.08684529628303077
201212,-0.11284953251253638
201301,-0.10983853274711185
201302,-0.10536886588365554
201303,-0.09586419124843416
201304,-0.0727646015469107
201305,-0.05095850108571117
201306,-0.03823461646545367
201307,-0.04432864083433126
201308,-0.06056514525909842
201309,-0.07280204362435574
201310,-0.0778932640874744
201311,-0.09435332635512597
201312,-0.10980463436685278
201401,-0.08340648939090348
201402,-0.06565537373337645
201403,-0.08447057521578105
201404,-0.07165564584201486
201405,-0.049377522795840886
201406,-0.03801966394696667
201407,-0.03763720472844151
201408,-0.0471301178049999
201409,-0.07636079662076731
201410,-0.08946596399771756
201411,-0.08450420348893148
201412,-0.12311986321721398
201501,-0.11862358266375989
201502,-0.09303217129776781
201503,-0.10325635599330814
201504,-0.07020475522349694
201505,-0.0533623526531111
201506,-0.03775983099752338
201507,-0.04199353024176396
201508,-0.05235348619333138
201509,-0.07387637244072373
201510,-0.09089300678193697
201511,-0.11234478149790914
201512,-0.11751632068596647
201601,-0.12846463251595208
201602,-0.11249158801847764
201603,-0.09213380576718747
201604,-0.0600237413547863
201605,-0.043586048629113444
201606,-0.04377232253426314
201607,-0.043153579601601676
201608,-0.05822574409957736
201609,-0.07659098891371788
201610,-0.0995743252813797
201611,-0.1017364677216653
201612,-0.09988143180016473
201701,-0.10254427702529721
201702,-0.09069120548334586
201703,-0.08611592828706004
201704,-0.07168640003782134
201705,-0.04938078806194239
201706,-0.03719456116696158
201707,-0.04603065068654371
201708,-0.05185462397398378
201709,-0.054520592719842366
201710,-0.08465294059467195
201711,-0.09692290611274901
201712,-0.11056727325704967
201801,-0.10466270330926318
201802,-0.07612896607800569
201803,-0.09439691896458498
201804,-0.06928184690993561
201805,-0.04248576283229147
201806,-0.03245472608434391
201807,-0.03636980728874851
201808,-0.036986755286425144
201809,-0.05991263663425276
201810,-0.08115340327469352
201811,-0.09153848135884554
201812,-0.11049821894550918
201901,-0.0891507380535035
201902,-0.06894628678999143
201903,-0.07872144458421752
201904,-0.06003569074972101
201905,-0.03684484355395661
201906,-0.028999395781332107
201907,-0.032523218414145676
201908,-0.0344860290903619
201909,-0.04722279041232617
201910,-0.0657144329088448
201911,-0.05724963102661369
201912,-0.05262930548734236
202001,-0.08524009542593924
202002,-0.0961737831767031
202003,-0.09003701891436727
202004,-0.07572718439645447
202005,-0.044776911534002144
202006,-0.0357266928395871
202007,-0.03788081556848312
202008,-0.058786905317199246
202009,-0.07178226445630476
202010,-0.08071342448884976
202011,-0.09530818465698054
202012,-0.10336080766805171
202101,-0.12796075651362768
202102,-0.09594316066430608
202103,-0.092279929783371
202104,-0.0752181563545434
202105,-0.0528981977486866
202106,-0.04270116812638182
202107,-0.04786353182281816
202108,-0.0568895770846451
202109,-0.07120568557540534
202110,-0.0993779735232757
202111,-0.09547466325130448
202112,-0.12573168678513588
202201,-0.11981262160053811
202202,-0.09705191016700178
202203,-0.08897400176231016
202204,-0.07098669634791611
202205,-0.056113937753458985
202206,-0.03938022453233756
202207,-0.041604935384848434
202208,-0.056495382557738186
202209,-0.07788175897892757
202210,-0.09616555245625394
202211,-0.11409538945024622
202212,-0.1049730708847694
202301,-0.1122558851386827
202302,-0.10025044856169547
202303,-0.09418484205759561
202304,-0.06608981544986797
202305,-0.04875604517817139
202306,-0.03598609440023463
202307,-0.03383622417767302
202308,-0.0434722686438537
202309,-0.048146772903461435
202310,-0.05887212905358816
202311,-0.09435427668907102
202312,-0.11452621169076778
202401,-0.11604670602025573
202402,-0.10378459679420665
202403,-0.09361774995543691
202404,-0.07364874183283955
202405,-0.04990968455624371
202406,-0.041965232360909495
202407,-0.045294417915317985
202408,-0.060997974107837014
202409,-0.08242945937666331
202410,-0.10327909303852678
202411,-0.11051090855839397
202412,-0.1265698897135448
202501,-0.12594001558444584
202502,-0.11048766255827608
202503,-0.0946610748929696
202504,-0.07402455042992444
202505,-0.05353731187775684
202506,-0.039772380711677796
202507,-0.04919921288405317
202508,-0.056991491846440506
202509,-0.08717323418488782
202510,-0.09218541490402844
202511,-0.10817225994545719
202512,-0.11288562032224736
