7.930710111019221742e+00,8.607021190824661883e-01,3.117917838752038620e+02,3.355732264767551154e+00,5.135323274194127097e-02,6.982423264049451461e+00,7.264291785955971636e-02,4.443420297511912684e-03,7.130667785506874523e-01
6.098109162719500986e+00,9.768453635439091620e-01,4.255429281255590013e+02,1.690648351239027125e+00,1.953305335034043466e-01,3.676688979345621444e-01,8.604220458065266197e-02,7.060285726512524965e-03,7.696218517679985771e-01
1.944847591890187744e+00,6.827640918436147510e-01,1.843856808422625875e+02,1.870371466645072367e+00,3.111570511310260065e-02,9.423625558984568329e+00,4.285418247755094778e-02,1.220421515036486078e-03,6.277107983746563757e-01
3.363660331257080749e+00,4.209375720291181344e-01,9.636080317891108393e+01,1.769313127159899190e+00,1.159928279628094083e-01,5.257590585331445077e+00,3.895827227129102649e-02,1.128939760261166115e-03,6.660097917285107139e-01
3.845411823290998399e-01,4.504600348607256111e-01,3.950370850485954861e+02,1.318843190764709572e+00,2.541403447020038620e-01,7.911457191566207747e+00,8.926610121218939153e-02,4.231878823456136293e-03,6.808208827430265453e-01
1.129858969621911235e+00,3.478121052495839471e-01,3.526096749538800736e+02,7.887321495886370215e-01,1.566260522309729716e-02,6.192609694933292275e+00,4.886596305517975497e-02,6.872314467144892240e-03,6.594348861640855208e-01
7.145124938018734717e+00,2.189601795040598542e-01,2.881311808054526864e+02,6.220904027528004754e-01,3.939689833858184276e-02,7.504696390489908886e+00,6.424916003989226965e-02,2.842110900570294241e-03,6.753574587152987307e-01
4.799449975775554655e+00,7.560218651137828871e-01,3.769900082039509925e+02,3.101840553043111903e+00,1.671547428766405607e-01,6.033504296815585199e+00,8.329237153244913039e-02,4.996702638073622152e-03,7.104975435676730289e-01
1.670997176364005021e+00,6.855674990000872882e-01,4.401453148855823656e+02,2.961954850298745612e+00,8.740743494362465671e-02,6.072519281616319375e+00,7.819503770301153289e-02,6.814094430263438300e-03,6.383567293155938405e-01
7.128921515595470382e+00,8.339736888404962745e-01,4.278199074360063037e+02,1.428867729354655891e+00,4.905163615822752399e-02,9.833847484587431964e+00,9.074185222531491735e-02,7.208295429445049814e-03,6.383295414717762295e-01
7.198552930044928466e+00,9.396556347847955237e-01,2.478914989657672265e+02,1.868871503433394921e+00,2.789548558427654701e-01,3.353008025657918445e+00,4.696427793157825770e-02,9.286475190982319133e-03,7.339449909451907228e-01
1.734751733453853362e+00,6.305267524327762274e-01,2.937759141046487912e+02,1.585955128314108453e+00,2.659930686165876135e-01,7.149323165577342820e+00,6.928645601242271190e-02,5.303874261378016541e-03,7.222615107372634125e-01
6.989615511814830207e+00,9.005906460594605978e-01,5.442719055909858525e+02,3.795483998452221286e+00,2.317573371111394664e-01,2.787552973053439853e+00,8.040283179012225334e-02,2.192962888485151460e-03,6.309494268008244422e-01
2.233435481351021323e+00,7.752609069078986170e-01,3.582009571174721714e+02,3.105113667441474323e+00,2.516635982884035672e-01,9.909005357180790341e+00,7.490224838459104417e-02,9.262596125213018450e-03,6.174241368063073665e-01
2.047235665314361519e+00,3.839435448330223988e-01,1.498406794694932387e+02,2.887715119015133336e+00,1.673801696711880171e-01,1.430066412129347153e+00,8.988799689448032093e-02,8.553875672381581682e-03,7.270952248795659045e-01
6.113450611831727777e+00,7.649790233445783461e-01,7.082796437010050568e+02,6.021065214329949233e-01,2.610816931288281739e-01,1.491156119969855309e+00,6.040639756302265684e-02,9.830044173292711365e-03,6.127489140522659472e-01
6.996460427241252056e+00,5.418615873594361254e-01,2.460526137701043865e+02,2.044605711256027192e+00,7.089368768423838507e-02,3.909171862899494254e+00,6.119673130260933069e-02,9.058612528393994098e-03,7.631779272384573432e-01
3.579168192325103526e+00,3.730760299806418212e-01,4.212797028725498762e+02,1.202505107766467018e+00,4.598581391410310609e-02,6.424708084044537415e+00,8.546712616844009958e-02,2.292395191549278198e-03,6.613044733593205216e-01
4.312089758003112117e+00,2.914044857598943050e-01,5.009192222442187870e+01,1.500850396154895350e+00,9.313467123545055015e-02,7.193498111615715729e+00,8.479469013114673825e-02,5.374001002083210986e-03,6.196906787892958457e-01
4.367427770076904636e+00,9.205148973205303786e-01,5.859255752975794707e+01,1.844239793616303746e+00,4.764729323232639452e-02,3.834242434170681335e+00,2.771140581628561694e-02,6.069945360581727005e-03,6.355297599650274742e-01
2.551755598853007179e+00,6.855543047832046710e-01,6.909650200035210901e+02,1.015218092981517550e+00,2.071311958019517729e-01,1.753748020009938680e+00,5.779839752222582644e-02,5.587872999244147300e-03,6.374849509713125251e-01
1.327299842218038428e+00,8.380813346646744932e-01,4.469344256540085212e+02,3.734020559628059122e+00,1.738545116072403585e-01,3.966464947819940967e+00,6.172049062483476317e-02,9.401530679041097613e-03,6.597675942434350072e-01
4.923070565550686339e+00,7.478566359780536299e-01,5.006293440446037266e+02,1.434001430520863485e+00,2.885176517380990679e-01,1.662250481299454297e-01,5.277400414839186066e-02,9.830930219886476959e-03,6.713553734588280086e-01
2.014309975090082361e+00,5.083763550883277915e-01,1.378132015592410085e+02,3.635146688850707353e+00,2.731494060553273373e-01,9.937064807423386270e+00,8.146989913354582558e-02,6.832181074877864864e-03,6.097402703329191098e-01
1.913428622220219921e+00,9.615330124531780154e-01,3.320160936381020633e+02,8.766061338155971550e-01,1.403288040114911150e-01,2.315368052575847102e+00,5.457363518046587370e-02,7.911219200806349564e-03,6.345362509096563741e-01
1.008205065695079838e+00,5.729828453672568545e-01,9.328778123102974007e+01,3.838523201204151025e+00,2.582938591050626953e-01,5.152858593745744287e+00,8.869306686027172981e-02,9.680771870110045987e-03,7.546216326858427026e-01
3.434119013794946440e+00,8.319311354914522560e-01,3.430993897165648150e+02,3.348965224372627336e+00,2.491237382096651021e-01,8.647464169233943565e+00,6.193684794074885008e-02,3.122915403730328662e-03,6.165513182538536752e-01
5.723852309771043423e+00,7.906904937769165809e-01,2.535077382194756126e+02,1.338473094675156405e+00,1.055299444859444519e-01,4.859610001006101854e+00,7.972553356046785389e-02,2.008334164877698970e-04,8.142392078773795783e-01
2.869126292375253406e+00,8.453027051909607348e-01,3.077820336900703637e+02,3.683771960158389813e+00,1.648902172070685901e-01,8.959880847939127868e-01,5.765391018283369529e-02,4.601941137660137647e-03,7.759343008025924027e-01
4.663357717538831437e+00,2.766378059717950477e-01,3.484605413473987596e+02,7.703403110794517783e-01,1.143748936024398116e-01,5.844654471268921014e+00,5.753003098946197352e-02,3.710572381209062669e-03,6.793139997123202045e-01
1.846208492526047351e+00,8.134723572095883259e-01,1.642739309378113148e+02,2.929369555178626072e+00,1.673758314672521997e-03,6.229774480086025523e-01,5.026932310017977190e-02,4.286859648646304706e-03,8.057336173502294141e-01
4.712852634082834946e+00,9.112961952879639060e-01,6.046427902593884482e+02,2.523704935267724103e+00,2.380387201890779847e-01,4.190658484052844912e-01,5.734983008247027808e-02,8.224515255203009717e-03,6.044160882721714145e-01
4.585730230207103908e+00,5.775847878118789414e-01,3.455768164585754221e+02,2.217799467254503831e+00,5.544065320297325572e-02,4.848408139240643067e+00,7.287815694446693471e-02,6.372498325488624646e-03,7.160036588274528713e-01
7.402105060886382759e+00,7.683454005272236653e-01,6.026590022646965963e+02,1.808472414870866185e+00,1.726714480386744854e-01,3.537890615541605666e-01,6.170318764754186003e-02,1.618311946415892369e-03,6.306520716473249522e-01
4.606595960343271123e+00,8.203668537267587713e-01,7.883147010796686516e+01,1.965280558742708017e+00,2.525479972448393395e-01,6.643547049739050081e+00,3.705758482368951695e-02,3.266458359353619206e-03,6.348710961884735937e-01
5.471204329128450006e+00,7.644391148203146802e-01,7.220233114361586786e+02,9.398602823762782776e-01,2.993688348976591973e-01,7.941002669576402440e-01,6.103739782545735543e-02,5.282300833517452297e-03,6.367033273017161932e-01
2.546588386557131933e+00,8.604616310453796491e-01,1.414852045804946101e+02,1.841473376659732653e+00,5.514728133839152252e-02,3.372579532921717860e+00,2.592136301328343967e-02,8.703622003799026466e-03,6.413474041864640762e-01
2.630682211790625225e+00,8.052217429203469834e-01,1.724276744187567090e+02,1.904484175614658881e+00,9.693191520116401644e-03,8.792011389451307224e+00,8.125165818393434436e-02,6.187265000644177372e-03,6.947058347208229234e-01
7.847540688274596832e-01,7.166640995320521235e-01,4.173030992885455248e+02,1.889696528219026339e+00,1.467040536427345887e-01,9.237652618823400275e+00,8.113944016485324928e-02,7.800791593096620055e-03,6.508219217990293126e-01
2.058155855876050211e+00,6.593083964790795726e-01,1.316115829141935478e+02,2.562452026096056823e+00,1.502156684737469550e-01,3.254451569483463036e+00,3.244025406645287268e-02,5.193896674173694231e-03,7.080314319751913610e-01
2.512045099398635628e+00,8.013440854983173711e-01,8.928264579441599835e+01,1.612053092094721141e+00,2.719689443380136629e-01,6.983841939645534680e+00,8.397831242431991194e-02,2.597333369069765915e-03,6.636762425252564768e-01
2.067562284176746701e+00,5.640851495714238606e-01,1.760850815121626738e+02,2.588323968103701578e+00,1.475434029527996072e-01,1.509866513955469003e+00,6.611246863260152040e-02,9.558848497608270775e-04,8.095784659315706788e-01
2.321758125790553962e+00,9.627422479549030410e-01,4.177077266447462307e+02,1.724052676462709321e+00,9.814841180629767237e-02,4.898396610097618620e+00,5.708613372618772525e-02,4.513191394394631267e-03,6.856604282753744339e-01
3.675741934248902609e+00,7.284002055202423165e-01,4.346644986180249930e+02,3.446084474866220049e+00,1.819361964522569486e-01,5.975322220766617676e+00,7.471162635971292931e-02,8.128302340720094943e-03,6.172909065532250494e-01
3.016807527215915385e+00,9.086148399546778442e-01,1.294148430601877919e+02,1.578232295127196760e+00,7.349521584992969869e-02,5.461608714499285533e+00,3.645803212540627003e-02,1.621385050373288367e-03,6.513874367472782811e-01
1.683108447638553606e+00,9.633526850639912986e-01,6.251067445279508092e+02,1.389746099476835806e+00,6.770372844213551344e-02,3.543646576545923743e+00,8.148817501482766290e-02,2.217640881883905200e-03,6.853264821110788274e-01
7.537797140654099337e+00,4.518399365447217098e-01,4.160050548838559621e+02,1.058388414962289970e+00,2.230586231458927537e-01,8.436993494618659994e+00,6.080069325386666668e-02,8.626101745483692740e-03,6.169381648033113175e-01
2.526142163465631363e+00,5.346877374321100662e-01,7.713571612056475715e+02,1.140804504659190810e+00,2.843252078894215606e-01,2.231557609924148533e+00,8.561362219166748777e-02,3.527329476763619090e-03,6.462840932779860825e-01
7.752100237052185427e+00,6.135875153927690118e-01,2.298626187048008376e+02,3.914145608822676259e+00,2.712447171141098012e-01,7.516285388601509965e+00,9.037122670223371457e-02,5.410988481282802062e-03,6.842219602677229728e-01
2.374881523206401113e+00,7.048869117549727559e-01,6.341014630875059765e+01,3.820490675247315338e+00,7.268663066689022567e-02,4.322650236260780154e+00,5.512680272738396808e-02,9.530373891219809726e-03,7.158366478708548808e-01
6.793681997431487929e+00,4.338902963497091037e-01,1.947005535753687866e+02,2.395386340604285458e+00,2.510975698873256848e-02,2.830897356634190842e+00,4.449069463599913954e-02,1.429996197919226799e-03,6.464826583248455272e-01
3.180807848068692323e+00,7.950337899997483859e-01,3.243288617944114662e+02,2.101876750044143094e+00,1.090846699286293978e-02,8.591811264407290594e+00,8.686576082409730448e-02,1.687321920833859503e-04,7.167468387422191167e-01
2.287086042309876888e+00,8.662060041070065441e-01,2.261381041803965672e+02,2.899164491723510206e+00,2.587137103617146439e-01,5.045459564704937172e+00,6.988131951217178839e-02,8.396278224265467383e-03,7.970478205992925780e-01
3.015358548081240819e+00,2.957866210186290701e-01,6.893700369508675863e+01,1.868200495062996014e+00,4.392841116460825118e-02,2.102924615753503090e+00,6.995011772657053206e-02,4.619489596268549353e-03,6.785119010810849449e-01
4.340042856906329405e+00,8.013748118411256893e-01,5.051831601982468669e+02,3.777449920710227005e+00,3.396424646798075486e-02,1.974356785490075650e+00,6.578535961466655535e-02,9.803013749233794108e-03,6.225586547487261813e-01
6.604141581563371943e-01,9.411524664075592295e-01,5.041883976435392469e+02,2.950796166709327206e+00,2.697735318785753345e-01,4.568122518165973478e-01,8.693111027374351985e-02,6.862459590171604736e-03,7.337267841042384164e-01
4.313642423331468301e+00,7.949857503919472990e-01,3.158201353216038569e+02,3.317335700185910063e+00,1.833305210874953128e-01,2.423018811589496835e+00,9.493073480509607587e-02,8.748333127552156835e-03,8.589958554711928373e-01
4.428141800333980527e+00,7.996513013167649842e-01,3.968616943569120394e+02,2.152421786717949814e+00,7.397491422882337964e-02,1.396655957125076952e+00,3.791052340259005310e-02,2.725294293383482072e-03,6.370883585502432611e-01
1.809327260053961162e+00,9.779379228443014771e-01,5.723893686375268999e+02,1.080949165595834538e+00,1.003953420654540296e-01,3.254690236271049475e+00,7.976992077519763635e-02,2.612233476458412917e-03,6.704159694643575529e-01
1.322602243538053557e+00,6.442512732891844118e-01,6.831465559385800361e+02,1.151209036764337945e+00,2.312894947180349214e-01,3.548243127061172508e+00,7.752653645451811071e-02,3.505008055080222930e-03,6.694120209547799183e-01
1.878638562350424479e+00,4.408908053720642650e-01,2.081207116092695060e+02,9.508508516886438056e-01,2.052572580956627257e-01,7.083347476924811481e+00,5.929103206624729977e-02,6.248379038383658534e-04,7.125143916400842325e-01
1.629506843440442942e+00,8.332216260692753007e-01,4.674135238381914093e+01,2.136654660768180669e+00,2.548500788510882908e-01,5.026888473672041613e+00,2.653468969515133946e-02,4.998631119610154154e-03,6.007775134998645239e-01
1.869782241276882750e+00,6.709554712304293123e-01,2.975031454773020982e+02,1.736698867866970586e+00,2.846967764503022802e-01,6.560875856576958043e+00,5.038772907026080328e-02,5.353487848083493712e-03,6.706608931180768618e-01
6.302186182095684153e+00,9.402172444481231572e-01,5.633842040004761884e+02,1.212938831718461286e+00,2.164564278083690174e-01,9.794839555382772733e-01,9.959949611960261517e-02,7.722893335056324471e-03,6.972764612967599085e-01
7.626908755407639795e+00,7.842525151592458776e-01,1.348242944612765086e+02,1.371456910710133092e+00,2.418163291649819413e-01,5.414605293606390646e+00,7.253505407107913028e-02,5.320399605240791474e-03,7.534059940246237153e-01
2.723441271870063574e+00,8.754137256104581599e-01,4.350860563019578535e+02,1.821885199277503364e+00,1.811803933322642668e-01,2.606069362730012440e+00,9.438891245731900748e-02,1.560803983782341762e-03,8.080009132432958152e-01
5.539937626900188761e-01,6.191541790386125843e-01,1.284542841684626637e+02,3.952971749026223058e+00,2.167022768094659657e-01,3.055527944500011639e+00,7.418236154142612837e-02,4.921263480174965267e-03,8.074299429027680386e-01
4.752310139591251925e+00,8.730517264360206919e-01,2.049311164103781948e+02,1.416783050918140052e+00,3.941580753920674585e-02,6.399098250361786810e+00,5.397274654400163740e-02,2.543375748172869641e-03,7.025348786080105601e-01
1.599953264565145972e-01,5.087720369411234955e-01,8.723627244369288292e+01,1.398647786257209313e+00,8.843141210709137834e-02,2.857714275120475378e+00,8.533555280896000517e-02,1.575654304354040134e-03,8.226151310103594350e-01
5.043075848151792329e+00,7.595078750014565561e-01,2.259081900693827833e+02,2.886657243981714416e+00,2.139296228255532228e-01,7.074093244394407343e+00,3.425691151350989533e-02,8.730802162823477972e-03,6.001721210349278968e-01
3.948130130886037037e+00,6.884957732612555503e-01,3.338067163170676395e+02,2.828019431924924110e+00,1.662494750742969929e-01,4.248647091856888380e+00,4.011112510288433741e-02,7.001501328237343807e-03,6.052971547525158869e-01
6.654853540052583227e+00,9.966646185340108932e-01,5.345962725033143670e+02,2.806891769619038524e+00,2.358021187976951649e-01,2.762958735599763127e-01,6.053801565979465005e-02,5.617091345687530088e-03,6.534300743692332825e-01
9.678728321513316857e-01,7.393683160304524993e-01,4.062707857433774734e+02,3.708086478509180051e+00,3.251056431957696780e-02,2.521502737181483766e+00,7.452170271421858228e-02,1.524315244732718511e-03,7.227553031033602249e-01
6.975647796902645581e+00,4.396954749856378797e-01,1.095372621579836192e+02,5.838312759985171407e-01,2.098756895012081347e-01,4.241234850049366401e+00,5.933159914639452026e-02,9.721151327140156034e-03,7.199217161944952981e-01
5.059189054150190046e+00,6.839224934496805908e-01,8.834999497348353259e+01,3.050144265823145240e+00,9.293110445745308978e-02,7.007085381785903344e+00,5.678087041897676018e-02,6.485953561007880806e-03,6.842217888560431227e-01
3.731682912268057706e+00,7.662349286737686338e-01,3.643381329160061455e+02,3.327236829343460656e+00,6.883983506073813874e-02,8.634746646697755157e-01,6.020034227387120740e-02,2.263929613524986052e-03,7.283383582305577031e-01
6.991044648065328104e+00,6.606735475494405208e-01,4.817269114898321618e+02,1.255855793890098937e+00,1.511413817774903967e-01,5.359807940933193571e+00,9.912228039747000841e-02,1.847493390271660223e-03,7.470245985521801746e-01
7.921544630812618060e+00,6.898494372631303051e-01,7.277948525490663769e+02,6.062268702041081481e-01,1.306876011926414172e-01,4.347528855791075841e+00,9.856541529819091985e-02,4.863623462734598980e-03,6.533750270680078742e-01
7.114176042200058170e+00,8.835721753243495069e-01,2.833434675922036377e+02,1.895974596108708443e+00,1.954696801422844965e-01,6.970540425514385241e+00,9.815578923293299951e-02,7.611622417174561568e-03,7.684700440762495255e-01
7.315811188960439360e+00,5.276415600261954442e-01,1.194242829059589042e+02,1.915884326814935923e+00,1.778829217223269199e-01,1.785119007920493717e+00,2.972429709306814716e-02,8.480041535091575877e-03,6.933600294489027371e-01
3.087549311247286710e+00,8.755140264595864252e-01,4.611746657914111438e+02,3.659646719674586546e+00,2.928052368786519810e-02,5.882194682523201656e+00,8.850906673721173346e-02,7.829434841168228520e-03,6.949547970793416019e-01
2.390314535241231830e+00,4.987445622004804680e-01,1.536105628521505650e+02,9.171631575323944130e-01,1.358257033106527178e-01,8.903228274689155342e+00,8.861305893802248757e-02,8.159763007774663290e-03,6.859207060181413684e-01
6.234584553144542518e+00,8.244268457943413342e-01,2.454966288146536044e+02,2.150418477824303842e+00,2.301543406373012524e-01,2.353982996125657756e+00,7.498178931135363046e-02,8.746997841672463775e-03,8.598903367312424884e-01
6.732066671555068993e+00,5.817897750680518509e-01,5.960613837341763883e+02,1.190611445471137841e+00,2.772893585187550733e-02,1.150509649731912276e+00,4.520982637869362664e-02,4.336882280712266169e-03,6.043848544213364926e-01
2.277015171372467783e+00,5.638490203524073596e-01,7.212655461503533161e+01,1.339097680170223015e+00,6.560903357137137792e-02,9.286479147133860579e+00,4.298764177174112244e-02,8.939838369948863508e-03,6.098391318252578408e-01
1.546767117841945094e-01,6.216044732902250569e-01,3.896508640396721148e+02,2.958003518792685860e+00,9.657182973712694074e-03,5.118237639586523002e+00,6.568516349226410922e-02,9.534448397555143808e-04,6.341552250562617621e-01
2.031946874842786244e+00,9.288773839842570101e-01,2.479351193489280831e+02,1.683986741061813230e+00,1.321279939147198823e-01,8.086918516586527161e+00,7.551733164934401610e-02,6.912712059425090393e-03,6.845676354751191184e-01
7.916025164099124822e+00,8.017055847217875453e-01,4.848011252211980491e+02,1.273146125349733371e+00,2.387320412907642242e-01,9.096365052491721670e+00,8.138799340064399590e-02,8.529532160249972406e-03,6.186521016612418489e-01
2.125863528618262777e+00,5.492536182906362363e-01,1.577247715858447634e+02,2.408511870244133490e+00,2.914150347033461208e-01,7.228600687558019544e+00,5.512457408338594655e-02,8.813341320333381926e-03,6.890797339733252258e-01
2.285362228172720833e+00,5.242205201422089900e-01,2.399541407429724700e+02,1.281955389064747042e+00,1.926444613033287401e-01,4.324734358990816929e+00,5.487273754137478310e-02,6.578467273100993377e-03,7.661465939966002336e-01
1.774099550560375604e+00,2.121010819932367397e-01,1.536245776909343874e+02,1.153964963168465196e+00,7.668927103670718226e-02,2.528522505743010740e+00,5.707432293318093902e-02,5.329147815251206177e-03,6.291079788649098781e-01
3.241980308966240898e+00,9.810376342477145073e-01,3.627181241917872967e+02,2.277495526056323882e+00,8.621704554843050844e-03,6.526364796127726020e-01,5.828717056866134644e-02,8.985549413633480342e-04,7.762805174553388809e-01
4.698283428380711335e+00,9.923400870958292153e-01,5.975370065066690586e+02,1.866740750595341947e+00,2.335729247273550524e-01,6.241892672298234856e+00,8.526951191849597989e-02,7.784544971269936019e-03,6.394989693910994033e-01
4.727300080826681850e+00,5.627068175187890375e-01,1.090233887892243843e+02,2.637051939607305329e+00,6.513001321670733312e-02,8.304933523465491518e+00,7.566010779420948018e-02,7.555570125969115515e-03,6.743036481386568415e-01
2.634324807520481038e+00,8.408528542234308123e-01,4.905667211855524101e+02,3.352796079792081496e+00,2.341467240642731984e-01,4.154028080037418746e+00,6.178807468230033961e-02,1.342523937304141400e-03,6.058742828301807437e-01
7.280923535364605570e+00,8.850142893567940483e-01,4.584614550732084695e+02,8.363013868946103102e-01,1.771441187157021258e-01,1.249570118317996359e+00,8.639675190669614258e-02,2.141184025302049921e-03,6.972147299945137267e-01
1.180104410023267825e+00,6.733177794114657555e-01,3.134498499256529271e+02,9.805449260446750248e-01,1.380001221233452882e-02,8.308220298510098800e+00,5.229613112271373765e-02,7.833458698786193580e-03,6.199107612508523157e-01
6.343693583169600636e+00,4.487370570238277678e-01,1.764443695419923586e+02,1.604320787923299907e+00,1.981417157104091720e-01,9.593478461514498790e+00,5.576375338387534741e-02,6.288602932070018296e-03,6.359306694897592926e-01
