system:index,total_evaporation_sum
20201012,-0.0023026164092405563
20201013,-0.0022442354274484727
20201014,-0.002146504098422619
20201015,-0.0024418477495942253
20201016,-0.002011881652245798
20201017,-0.00225854847956788
20201018,-0.0021862695972820227
20201019,-0.002899860641134634
20201020,-0.0020988789095056333
20201021,-0.0021901153235707486
20201022,-0.002689802752694419
20201023,-0.0026439798961672657
20201024,-0.0029794116898096937
20201025,-0.002516176628677432
20201026,-0.0027070404770175144
20201027,-0.0026747629010720675
20201028,-0.003117236970679194
20201029,-0.003583462100173025
20201030,-0.004055204962191316
20201031,-0.003884360513641105
20201101,-0.002978785917328251
20201102,-0.00259000438500758
20201103,-0.003217592819491153
20201104,-0.003890095370305724
20201105,-0.004479305529880728
20201106,-0.0028716334018081538
20201107,-0.0032425664889073934
20201108,-0.0027600971797589256
20201109,-0.002805603542690764
20201110,-0.0035212817382462196
20201111,-0.003490720403279538
20201112,-0.0033219542325015347
20201113,-0.003546672279401939
20201114,-0.003795147800251808
20201115,-0.003891711306234288
20201116,-0.0035019224082503287
20201117,-0.002672322245016337
20201118,-0.002932253741802562
20201119,-0.003207976779113584
20201120,-0.0031777468189267024
20201121,-0.0031632426290149757
20201122,-0.003723098028861977
20201123,-0.0033959206150575858
20201124,-0.002785760064485101
20201125,-0.002856897343983814
20201126,-0.0030664919741537327
20201127,-0.0033460832243284245
20201128,-0.003327205385255295
20201129,-0.002598849305959107
20201130,-0.0020340635802440997
20201201,-0.002895908024756965
20201202,-0.0029857603361644423
20201203,-0.0031445085743537922
20201204,-0.003522348215218137
20201205,-0.0036744593478219463
20201206,-0.0032500407146128277
20201207,-0.0029017224279012906
20201208,-0.0027393149616155785
20201209,-0.0027565091653533147
20201210,-0.0030947182769998755
20201211,-0.004064962197283605
20201212,-0.0033141577473995093
20201213,-0.0027943956479784303
20201214,-0.0025710887455003156
20201215,-0.00267287541860134
20201216,-0.003687700431530342
20201217,-0.0039776128985124426
20201218,-0.0043346749937429995
20201219,-0.0028242126057100897
20201220,-0.0026946985784035544
20201221,-0.0015968860776448001
20201222,-0.0033273159066785725
20201223,-0.004142188619970682
20201224,-0.0037800555978004836
20201225,-0.0038837522491464733
20201226,-0.003964609804826961
20201227,-0.004410538121264695
20201228,-0.004038993310698138
20201229,-0.0037199123296809684
20201230,-0.0036226728047937225
20201231,-0.004102604480709397
20210101,-0.0037619701035783867
20210102,-0.00321256536302189
20210103,-0.003896874072949961
20210104,-0.004188851783499195
20210105,-0.004530279583415142
20210106,-0.0036547749240849275
20210107,-0.0041893432478798094
20210108,-0.003501832014841812
20210109,-0.003988049617833165
20210110,-0.004139034788834492
